GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Less than 10.0 percent,Margin of Error; Total: - Less than 10.0 percent,Estimate; Total: - 10.0 to 14.9 percent,Margin of Error; Total: - 10.0 to 14.9 percent,Estimate; Total: - 15.0 to 19.9 percent,Margin of Error; Total: - 15.0 to 19.9 percent,Estimate; Total: - 20.0 to 24.9 percent,Margin of Error; Total: - 20.0 to 24.9 percent,Estimate; Total: - 25.0 to 29.9 percent,Margin of Error; Total: - 25.0 to 29.9 percent,Estimate; Total: - 30.0 to 34.9 percent,Margin of Error; Total: - 30.0 to 34.9 percent,Estimate; Total: - 35.0 to 39.9 percent,Margin of Error; Total: - 35.0 to 39.9 percent,Estimate; Total: - 40.0 to 49.9 percent,Margin of Error; Total: - 40.0 to 49.9 percent,Estimate; Total: - 50.0 percent or more,Margin of Error; Total: - 50.0 percent or more,Estimate; Total: - Not computed,Margin of Error; Total: - Not computed
1500000US360470231001,360470231001,"Block Group 1, Census Tract 231, Kings County, New York",429,110,34,31,26,24,76,68,63,41,43,38,54,50,0,12,21,37,105,69,7,11
1500000US360470231002,360470231002,"Block Group 2, Census Tract 231, Kings County, New York",310,88,0,12,44,56,24,28,38,32,57,51,50,58,15,24,0,12,82,44,0,12
1500000US360470231003,360470231003,"Block Group 3, Census Tract 231, Kings County, New York",290,92,0,12,0,12,43,46,9,15,28,29,81,83,15,23,40,33,74,52,0,12
1500000US360470232001,360470232001,"Block Group 1, Census Tract 232, Kings County, New York",171,67,0,12,6,10,7,11,8,12,0,12,9,14,10,18,0,12,131,62,0,12
1500000US360470232002,360470232002,"Block Group 2, Census Tract 232, Kings County, New York",200,84,0,12,26,43,16,18,0,12,25,23,0,12,46,51,0,12,78,56,9,16
1500000US360470232003,360470232003,"Block Group 3, Census Tract 232, Kings County, New York",252,75,0,12,0,12,9,13,34,46,8,13,7,10,0,12,0,12,178,76,16,18
1500000US360470232004,360470232004,"Block Group 4, Census Tract 232, Kings County, New York",248,90,0,12,0,12,0,12,27,44,7,16,66,49,0,12,22,37,96,59,30,38
1500000US360470232005,360470232005,"Block Group 5, Census Tract 232, Kings County, New York",263,71,29,28,0,12,0,12,31,39,44,33,0,12,0,12,42,44,117,50,0,12
1500000US360470233001,360470233001,"Block Group 1, Census Tract 233, Kings County, New York",316,91,0,12,33,39,42,44,53,46,40,44,8,13,0,12,46,37,72,55,22,36
1500000US360470233002,360470233002,"Block Group 2, Census Tract 233, Kings County, New York",891,103,54,43,79,65,181,77,68,50,136,71,97,60,58,50,49,33,132,55,37,52
1500000US360470233003,360470233003,"Block Group 3, Census Tract 233, Kings County, New York",385,116,6,11,0,12,11,16,53,49,53,53,3,7,39,44,53,42,167,84,0,12
1500000US360470234001,360470234001,"Block Group 1, Census Tract 234, Kings County, New York",284,76,23,36,0,12,0,12,55,47,0,12,0,12,25,39,11,17,142,59,28,20
1500000US360470234002,360470234002,"Block Group 2, Census Tract 234, Kings County, New York",440,93,43,42,7,11,24,28,9,13,11,18,9,14,6,9,14,16,310,97,7,11
1500000US360470234003,360470234003,"Block Group 3, Census Tract 234, Kings County, New York",424,87,42,43,17,20,10,14,19,19,32,41,12,14,26,23,16,19,223,85,27,24
1500000US360470235001,360470235001,"Block Group 1, Census Tract 235, Kings County, New York",523,108,27,38,67,61,65,50,49,32,8,12,39,37,0,12,61,40,169,73,38,28
1500000US360470235002,360470235002,"Block Group 2, Census Tract 235, Kings County, New York",318,89,39,39,0,12,24,34,4,13,8,12,13,23,34,33,24,29,139,60,33,36
1500000US360470236001,360470236001,"Block Group 1, Census Tract 236, Kings County, New York",286,83,0,12,0,12,23,36,27,33,0,12,8,11,40,44,48,29,109,57,31,39
1500000US360470236002,360470236002,"Block Group 2, Census Tract 236, Kings County, New York",486,90,18,20,18,20,7,13,34,27,70,50,34,41,10,16,33,26,218,75,44,44
1500000US360470236003,360470236003,"Block Group 3, Census Tract 236, Kings County, New York",318,78,0,12,0,12,19,21,19,20,7,12,0,12,36,35,49,58,187,70,1,8
1500000US360470236004,360470236004,"Block Group 4, Census Tract 236, Kings County, New York",322,69,29,25,0,12,11,16,0,12,0,12,9,13,0,12,38,37,235,74,0,12
1500000US360470238001,360470238001,"Block Group 1, Census Tract 238, Kings County, New York",292,87,0,12,39,35,25,22,6,10,8,11,23,38,19,22,0,12,144,67,28,24
1500000US360470238002,360470238002,"Block Group 2, Census Tract 238, Kings County, New York",433,76,7,11,6,10,12,19,7,12,26,34,28,21,22,21,30,23,264,74,31,42
1500000US360470238003,360470238003,"Block Group 3, Census Tract 238, Kings County, New York",150,55,0,12,8,12,20,33,21,33,7,12,0,12,11,15,4,7,55,46,24,29
1500000US360470240001,360470240001,"Block Group 1, Census Tract 240, Kings County, New York",339,89,0,12,9,15,0,12,25,39,74,53,14,17,18,29,0,12,159,69,40,47
1500000US360470240002,360470240002,"Block Group 2, Census Tract 240, Kings County, New York",252,96,0,12,0,12,11,17,0,12,0,12,54,62,34,40,18,21,125,66,10,16
1500000US360470240003,360470240003,"Block Group 3, Census Tract 240, Kings County, New York",358,107,9,15,9,14,56,62,10,16,16,18,29,28,0,12,54,58,127,51,48,53
1500000US360470241001,360470241001,"Block Group 1, Census Tract 241, Kings County, New York",345,85,0,12,10,15,19,18,19,24,35,35,15,18,46,33,25,22,176,82,0,12
1500000US360470241002,360470241002,"Block Group 2, Census Tract 241, Kings County, New York",428,83,0,12,51,40,30,29,133,66,47,33,21,26,30,38,39,35,70,48,7,11
1500000US360470242001,360470242001,"Block Group 1, Census Tract 242, Kings County, New York",163,63,0,12,0,12,0,12,0,12,6,9,0,12,12,19,49,34,83,51,13,16
1500000US360470242002,360470242002,"Block Group 2, Census Tract 242, Kings County, New York",414,77,61,54,41,37,18,22,14,15,33,24,0,12,26,25,11,18,169,69,41,33
1500000US360470243001,360470243001,"Block Group 1, Census Tract 243, Kings County, New York",465,102,38,42,9,15,20,30,7,11,63,50,25,38,13,17,75,61,186,83,29,37
1500000US360470243002,360470243002,"Block Group 2, Census Tract 243, Kings County, New York",519,118,8,12,57,54,114,78,45,42,28,35,88,57,57,47,43,42,55,44,24,39
1500000US360470243003,360470243003,"Block Group 3, Census Tract 243, Kings County, New York",316,85,0,12,20,24,53,61,0,12,78,54,25,28,24,30,0,12,88,60,28,31
1500000US360470244001,360470244001,"Block Group 1, Census Tract 244, Kings County, New York",159,73,0,12,29,32,0,12,0,12,0,12,38,60,13,20,16,16,49,45,14,16
1500000US360470244002,360470244002,"Block Group 2, Census Tract 244, Kings County, New York",217,78,13,20,0,12,13,20,24,18,18,30,32,44,19,31,0,12,80,46,18,27
1500000US360470244003,360470244003,"Block Group 3, Census Tract 244, Kings County, New York",195,83,0,12,4,5,6,8,19,33,21,34,11,17,0,12,8,13,89,63,37,49
1500000US360470245001,360470245001,"Block Group 1, Census Tract 245, Kings County, New York",119,72,0,12,0,12,42,47,0,12,0,12,23,36,0,12,15,25,39,37,0,12
1500000US360470245002,360470245002,"Block Group 2, Census Tract 245, Kings County, New York",431,127,0,12,0,12,33,38,8,14,40,30,17,21,62,49,41,48,230,100,0,12
1500000US360470245003,360470245003,"Block Group 3, Census Tract 245, Kings County, New York",155,66,0,12,0,12,26,30,19,30,20,21,36,37,0,12,33,41,21,24,0,12
1500000US360470245004,360470245004,"Block Group 4, Census Tract 245, Kings County, New York",325,98,0,12,0,12,26,37,43,42,44,48,9,13,51,49,14,21,115,62,23,36
1500000US360470246001,360470246001,"Block Group 1, Census Tract 246, Kings County, New York",163,63,0,12,6,10,39,53,35,40,0,12,0,12,0,12,20,31,37,38,26,32
1500000US360470246002,360470246002,"Block Group 2, Census Tract 246, Kings County, New York",243,93,0,12,0,12,20,33,66,62,8,16,10,16,18,20,20,23,91,52,10,17
1500000US360470246003,360470246003,"Block Group 3, Census Tract 246, Kings County, New York",150,68,10,16,1,6,32,38,17,14,0,12,0,12,19,31,14,22,57,46,0,12
1500000US360470247001,360470247001,"Block Group 1, Census Tract 247, Kings County, New York",343,83,0,12,29,31,27,30,26,20,71,45,26,24,35,47,30,25,72,47,27,25
1500000US360470247002,360470247002,"Block Group 2, Census Tract 247, Kings County, New York",385,83,24,27,29,24,6,9,107,61,68,40,0,12,27,26,28,37,76,48,20,29
1500000US360470248001,360470248001,"Block Group 1, Census Tract 248, Kings County, New York",233,67,34,38,16,19,34,28,11,16,43,41,0,12,11,18,5,7,62,50,17,22
1500000US360470248002,360470248002,"Block Group 2, Census Tract 248, Kings County, New York",304,70,11,16,11,17,49,50,26,28,15,18,28,23,0,12,30,36,117,60,17,14
1500000US360470249001,360470249001,"Block Group 1, Census Tract 249, Kings County, New York",287,87,0,12,0,12,23,36,52,44,0,12,10,15,11,17,75,58,78,59,38,48
1500000US360470249002,360470249002,"Block Group 2, Census Tract 249, Kings County, New York",407,116,15,18,24,39,50,43,23,36,111,70,19,30,0,12,65,41,100,68,0,12
1500000US360470249003,360470249003,"Block Group 3, Census Tract 249, Kings County, New York",396,107,22,35,27,38,19,21,64,53,64,58,17,19,0,12,80,58,103,63,0,12
1500000US360470249004,360470249004,"Block Group 4, Census Tract 249, Kings County, New York",116,58,0,12,0,12,0,12,20,31,10,15,0,12,17,27,21,32,48,43,0,12
1500000US360470250001,360470250001,"Block Group 1, Census Tract 250, Kings County, New York",116,66,0,12,0,12,0,12,29,28,0,12,0,12,14,22,0,12,73,52,0,12
1500000US360470250002,360470250002,"Block Group 2, Census Tract 250, Kings County, New York",117,54,12,15,0,12,22,34,22,38,0,12,0,12,0,12,5,7,46,36,10,17
1500000US360470251001,360470251001,"Block Group 1, Census Tract 251, Kings County, New York",281,86,0,12,0,12,0,12,46,42,43,46,82,52,45,43,37,28,28,38,0,12
1500000US360470251002,360470251002,"Block Group 2, Census Tract 251, Kings County, New York",637,111,34,29,38,34,91,49,38,30,79,51,42,31,51,54,48,47,187,83,29,42
1500000US360470251003,360470251003,"Block Group 3, Census Tract 251, Kings County, New York",280,108,41,40,23,34,36,36,55,65,0,12,8,13,20,22,16,25,64,49,17,26
1500000US360470252001,360470252001,"Block Group 1, Census Tract 252, Kings County, New York",169,75,0,12,0,12,45,48,0,12,0,12,0,12,7,11,47,68,60,48,10,24
1500000US360470252002,360470252002,"Block Group 2, Census Tract 252, Kings County, New York",564,125,0,12,76,68,75,50,57,53,38,31,84,67,53,44,29,36,152,77,0,12
1500000US360470252003,360470252003,"Block Group 3, Census Tract 252, Kings County, New York",252,111,0,12,29,45,43,70,0,12,0,12,6,9,17,28,33,35,124,85,0,12
1500000US360470252004,360470252004,"Block Group 4, Census Tract 252, Kings County, New York",408,131,19,22,43,61,0,12,58,49,118,94,0,12,19,21,8,13,115,68,28,43
1500000US360470253001,360470253001,"Block Group 1, Census Tract 253, Kings County, New York",455,100,0,12,23,31,57,39,36,40,21,24,59,54,77,57,56,57,108,62,18,22
1500000US360470253002,360470253002,"Block Group 2, Census Tract 253, Kings County, New York",321,105,0,12,0,12,18,20,13,21,57,51,36,45,20,32,28,37,139,76,10,16
1500000US360470253003,360470253003,"Block Group 3, Census Tract 253, Kings County, New York",95,55,0,12,0,12,21,33,0,12,7,11,34,40,11,22,0,12,22,35,0,12
1500000US360470254001,360470254001,"Block Group 1, Census Tract 254, Kings County, New York",209,69,0,12,35,35,55,53,44,32,28,34,16,17,19,31,0,12,12,16,0,12
1500000US360470254002,360470254002,"Block Group 2, Census Tract 254, Kings County, New York",209,63,0,12,9,14,35,32,19,20,7,11,55,46,0,12,19,31,56,42,9,14
1500000US360470254003,360470254003,"Block Group 3, Census Tract 254, Kings County, New York",286,81,0,12,60,46,28,26,47,52,17,28,23,28,28,33,39,39,28,33,16,26
1500000US360470255001,360470255001,"Block Group 1, Census Tract 255, Kings County, New York",910,111,51,39,111,84,101,50,129,61,142,74,75,44,76,60,41,38,155,66,29,36
1500000US360470255002,360470255002,"Block Group 2, Census Tract 255, Kings County, New York",891,111,58,39,156,84,115,70,111,61,87,51,126,72,0,12,72,55,142,77,24,23
1500000US360470256001,360470256001,"Block Group 1, Census Tract 256, Kings County, New York",165,77,0,12,15,20,17,26,25,38,0,12,22,35,9,14,24,39,29,36,24,26
1500000US360470256002,360470256002,"Block Group 2, Census Tract 256, Kings County, New York",388,78,0,12,26,28,28,33,61,49,32,39,0,12,19,22,66,45,142,77,14,18
1500000US360470257001,360470257001,"Block Group 1, Census Tract 257, Kings County, New York",190,60,41,38,11,18,0,12,44,35,0,12,12,20,0,12,0,12,82,47,0,12
1500000US360470257002,360470257002,"Block Group 2, Census Tract 257, Kings County, New York",163,49,0,12,0,12,0,12,17,19,24,24,6,9,0,12,0,12,105,46,11,17
1500000US360470257003,360470257003,"Block Group 3, Census Tract 257, Kings County, New York",134,50,7,10,15,14,14,18,16,19,0,12,38,44,0,12,9,14,35,29,0,12
1500000US360470258001,360470258001,"Block Group 1, Census Tract 258, Kings County, New York",313,87,21,32,35,25,8,13,40,43,17,26,37,46,17,19,40,50,66,42,32,42
1500000US360470258002,360470258002,"Block Group 2, Census Tract 258, Kings County, New York",289,92,0,12,32,46,44,32,75,67,30,34,10,17,0,12,9,14,63,44,26,26
1500000US360470258003,360470258003,"Block Group 3, Census Tract 258, Kings County, New York",492,110,0,12,40,44,19,21,54,52,68,59,21,23,67,60,6,10,199,78,18,19
1500000US360470259011,360470259011,"Block Group 1, Census Tract 259.01, Kings County, New York",558,73,21,33,18,27,39,27,23,28,51,37,79,59,48,33,23,26,201,92,55,46
1500000US360470259021,360470259021,"Block Group 1, Census Tract 259.02, Kings County, New York",1120,23,42,47,108,55,69,45,91,56,121,64,177,94,70,49,117,87,270,114,55,50
1500000US360470260001,360470260001,"Block Group 1, Census Tract 260, Kings County, New York",189,73,20,32,0,12,29,33,0,12,45,49,42,34,15,25,24,29,14,22,0,12
1500000US360470260002,360470260002,"Block Group 2, Census Tract 260, Kings County, New York",137,48,0,12,0,12,10,15,29,30,12,18,26,40,8,13,16,27,28,26,8,14
1500000US360470260003,360470260003,"Block Group 3, Census Tract 260, Kings County, New York",325,94,10,15,33,34,0,12,37,41,20,32,24,37,0,12,44,42,149,75,8,14
1500000US360470261001,360470261001,"Block Group 1, Census Tract 261, Kings County, New York",338,127,0,12,0,12,37,55,0,12,0,12,42,55,0,12,0,12,160,102,99,73
1500000US360470261002,360470261002,"Block Group 2, Census Tract 261, Kings County, New York",151,76,0,12,0,12,40,35,0,12,0,12,0,12,0,12,0,12,111,68,0,12
1500000US360470261003,360470261003,"Block Group 3, Census Tract 261, Kings County, New York",361,127,0,12,9,14,30,36,20,32,69,83,76,72,25,29,58,67,74,71,0,12
1500000US360470261004,360470261004,"Block Group 4, Census Tract 261, Kings County, New York",338,116,0,12,0,12,29,34,13,21,54,62,46,51,31,34,5,10,160,95,0,12
1500000US360470261005,360470261005,"Block Group 5, Census Tract 261, Kings County, New York",275,100,0,12,28,44,15,25,0,12,61,60,19,31,12,20,17,26,75,59,48,54
1500000US360470262001,360470262001,"Block Group 1, Census Tract 262, Kings County, New York",206,69,18,21,10,16,9,12,22,24,0,12,0,12,25,24,27,26,81,59,14,16
1500000US360470262002,360470262002,"Block Group 2, Census Tract 262, Kings County, New York",93,52,12,19,42,37,0,12,10,12,18,22,0,12,0,12,0,12,8,13,3,6
1500000US360470263001,360470263001,"Block Group 1, Census Tract 263, Kings County, New York",650,82,30,21,44,28,62,42,61,39,82,48,87,67,53,44,40,40,174,64,17,25
1500000US360470264001,360470264001,"Block Group 1, Census Tract 264, Kings County, New York",256,90,0,12,18,28,0,12,0,12,27,32,22,37,12,19,20,28,109,60,48,45
1500000US360470264002,360470264002,"Block Group 2, Census Tract 264, Kings County, New York",233,73,9,13,63,42,0,12,20,32,8,13,47,40,0,12,7,10,70,43,9,15
1500000US360470264003,360470264003,"Block Group 3, Census Tract 264, Kings County, New York",383,82,0,12,59,41,61,39,70,47,23,27,0,12,32,27,37,37,92,50,9,15
1500000US360470264004,360470264004,"Block Group 4, Census Tract 264, Kings County, New York",277,86,13,21,11,16,10,15,0,12,36,36,0,12,22,35,51,57,109,67,25,30
1500000US360470265001,360470265001,"Block Group 1, Census Tract 265, Kings County, New York",272,85,0,12,0,12,45,49,27,43,62,44,27,24,14,23,0,12,46,44,51,58
1500000US360470265002,360470265002,"Block Group 2, Census Tract 265, Kings County, New York",331,93,37,47,0,12,14,15,21,34,13,15,30,36,0,12,33,42,161,71,22,23
1500000US360470265003,360470265003,"Block Group 3, Census Tract 265, Kings County, New York",277,84,0,12,56,51,73,58,0,12,0,12,56,60,0,12,0,12,46,41,46,35
1500000US360470265004,360470265004,"Block Group 4, Census Tract 265, Kings County, New York",279,94,0,12,0,12,10,15,0,12,26,39,23,24,10,15,38,45,127,82,45,48
1500000US360470266001,360470266001,"Block Group 1, Census Tract 266, Kings County, New York",311,79,46,34,19,30,23,27,30,35,8,12,29,36,19,31,19,30,118,70,0,12
1500000US360470266002,360470266002,"Block Group 2, Census Tract 266, Kings County, New York",320,109,0,12,44,53,0,12,80,67,45,43,38,49,16,28,51,47,37,27,9,14
1500000US360470266003,360470266003,"Block Group 3, Census Tract 266, Kings County, New York",134,88,0,12,0,12,0,12,0,12,0,12,22,35,0,12,29,39,56,66,27,26
1500000US360470267001,360470267001,"Block Group 1, Census Tract 267, Kings County, New York",166,80,0,12,0,12,11,18,17,27,9,15,24,37,34,41,0,12,71,54,0,12
1500000US360470267002,360470267002,"Block Group 2, Census Tract 267, Kings County, New York",269,97,17,27,48,55,0,12,46,38,24,30,23,21,0,12,0,12,111,58,0,12
1500000US360470267003,360470267003,"Block Group 3, Census Tract 267, Kings County, New York",455,143,0,12,26,41,55,47,18,28,60,54,49,48,30,38,66,62,73,61,78,66
1500000US360470267004,360470267004,"Block Group 4, Census Tract 267, Kings County, New York",268,95,39,34,0,12,31,38,37,35,24,40,18,28,22,35,47,45,50,45,0,12
1500000US360470268001,360470268001,"Block Group 1, Census Tract 268, Kings County, New York",280,77,44,49,23,37,18,30,28,25,30,29,9,13,20,32,21,33,66,39,21,34
1500000US360470268002,360470268002,"Block Group 2, Census Tract 268, Kings County, New York",193,76,0,12,22,24,37,41,51,43,33,41,0,12,21,33,0,12,29,29,0,12
1500000US360470268003,360470268003,"Block Group 3, Census Tract 268, Kings County, New York",194,82,16,16,0,12,11,18,0,12,45,52,39,56,0,12,4,9,63,43,16,17
1500000US360470268004,360470268004,"Block Group 4, Census Tract 268, Kings County, New York",252,86,0,12,13,16,40,35,6,10,0,12,25,37,32,51,46,40,90,54,0,12
1500000US360470269001,360470269001,"Block Group 1, Census Tract 269, Kings County, New York",233,83,8,14,17,29,93,58,55,50,38,48,0,12,14,21,0,12,8,14,0,12
1500000US360470269002,360470269002,"Block Group 2, Census Tract 269, Kings County, New York",158,74,0,12,11,17,0,12,10,16,31,39,0,12,0,12,57,50,49,40,0,12
1500000US360470269003,360470269003,"Block Group 3, Census Tract 269, Kings County, New York",368,89,0,12,10,14,71,54,23,25,63,45,24,29,21,22,45,54,111,69,0,12
1500000US360470270001,360470270001,"Block Group 1, Census Tract 270, Kings County, New York",292,65,14,20,27,27,8,12,34,33,15,18,32,30,37,36,39,38,73,35,13,12
1500000US360470270002,360470270002,"Block Group 2, Census Tract 270, Kings County, New York",311,70,11,18,42,40,8,12,44,34,23,25,52,40,20,23,23,27,36,27,52,34
1500000US360470271001,360470271001,"Block Group 1, Census Tract 271, Kings County, New York",581,92,34,31,56,42,36,44,87,57,43,28,71,60,39,40,42,38,143,73,30,30
1500000US360470271002,360470271002,"Block Group 2, Census Tract 271, Kings County, New York",251,65,9,16,27,42,25,24,22,25,0,12,38,41,37,37,45,37,48,38,0,12
1500000US360470272001,360470272001,"Block Group 1, Census Tract 272, Kings County, New York",179,64,0,12,0,12,38,46,35,26,17,14,7,12,10,15,18,26,54,43,0,12
1500000US360470272002,360470272002,"Block Group 2, Census Tract 272, Kings County, New York",363,82,0,12,17,21,0,12,88,77,9,14,57,57,108,56,11,18,62,45,11,18
1500000US360470272003,360470272003,"Block Group 3, Census Tract 272, Kings County, New York",164,47,0,12,11,16,44,31,10,17,8,13,13,16,6,10,18,18,54,33,0,12
1500000US360470273001,360470273001,"Block Group 1, Census Tract 273, Kings County, New York",202,93,0,12,0,12,34,33,47,56,8,16,0,12,9,14,22,34,58,65,24,37
1500000US360470273002,360470273002,"Block Group 2, Census Tract 273, Kings County, New York",135,71,0,12,0,12,22,34,0,12,0,12,11,18,47,42,16,25,11,17,28,38
1500000US360470273003,360470273003,"Block Group 3, Census Tract 273, Kings County, New York",509,95,13,20,0,12,17,30,46,44,67,48,73,55,68,56,33,38,192,74,0,12
1500000US360470274001,360470274001,"Block Group 1, Census Tract 274, Kings County, New York",164,60,0,12,8,12,0,12,9,14,6,9,7,11,6,12,28,23,76,50,24,37
1500000US360470274002,360470274002,"Block Group 2, Census Tract 274, Kings County, New York",328,74,0,12,0,12,59,45,25,29,26,32,49,42,0,12,8,12,117,56,44,41
