GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US360470282000,360470282000,"Block Group 0, Census Tract 282, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470282001,360470282001,"Block Group 1, Census Tract 282, Kings County, New York",751,90,31,25,73,56,5,10,102,73,40,41,97,78,53,39,38,40,10,11,4,7,60,46,95,53,6,10,49,40,52,50,36,44
1500000US360470282002,360470282002,"Block Group 2, Census Tract 282, Kings County, New York",299,90,46,56,32,36,8,11,24,40,25,41,0,12,12,18,37,48,0,12,0,12,36,46,34,38,31,29,7,13,0,12,7,12
1500000US360470282003,360470282003,"Block Group 3, Census Tract 282, Kings County, New York",203,54,31,32,4,9,29,28,8,15,7,10,23,20,17,20,0,12,0,12,22,23,9,14,26,22,23,38,0,12,4,8,0,12
1500000US360470283001,360470283001,"Block Group 1, Census Tract 283, Kings County, New York",494,122,140,81,77,73,26,33,24,28,8,14,0,12,61,55,61,40,21,34,23,38,0,12,16,26,28,41,9,18,0,12,0,12
1500000US360470283002,360470283002,"Block Group 2, Census Tract 283, Kings County, New York",579,125,152,100,117,75,36,43,7,14,8,13,49,46,20,33,0,12,39,46,41,39,45,44,33,36,0,12,32,42,0,12,0,12
1500000US360470283003,360470283003,"Block Group 3, Census Tract 283, Kings County, New York",318,87,99,55,93,67,0,12,22,35,0,12,0,12,34,37,0,12,0,12,54,43,0,12,8,14,8,15,0,12,0,12,0,12
1500000US360470284001,360470284001,"Block Group 1, Census Tract 284, Kings County, New York",426,86,32,27,36,35,0,12,0,12,34,45,69,43,0,12,14,18,10,16,18,27,78,54,49,39,50,48,18,14,6,11,12,18
1500000US360470284002,360470284002,"Block Group 2, Census Tract 284, Kings County, New York",430,79,51,43,58,48,41,41,27,24,16,17,19,31,7,11,35,43,10,15,33,36,25,23,38,38,48,33,0,12,22,24,0,12
1500000US360470284003,360470284003,"Block Group 3, Census Tract 284, Kings County, New York",452,103,0,12,25,24,28,27,26,29,0,12,89,79,29,33,67,61,9,16,50,45,20,22,25,23,8,12,57,53,19,20,0,12
1500000US360470285011,360470285011,"Block Group 1, Census Tract 285.01, Kings County, New York",71,45,0,12,0,12,9,16,0,12,0,12,0,12,0,12,0,12,0,12,16,18,5,7,9,10,26,41,0,12,0,12,6,9
1500000US360470285021,360470285021,"Block Group 1, Census Tract 285.02, Kings County, New York",1134,48,255,99,185,97,89,51,123,95,115,74,102,61,23,26,32,44,41,50,44,47,72,58,39,44,0,12,14,25,0,12,0,12
1500000US360470286000,360470286000,"Block Group 0, Census Tract 286, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470286001,360470286001,"Block Group 1, Census Tract 286, Kings County, New York",451,108,47,66,46,35,36,55,36,50,32,50,0,12,24,29,17,32,0,12,65,55,62,72,44,39,13,24,15,25,14,23,0,12
1500000US360470286002,360470286002,"Block Group 2, Census Tract 286, Kings County, New York",423,138,103,73,146,103,0,12,0,12,22,33,0,12,26,42,31,50,13,21,22,26,39,61,12,19,0,12,9,16,0,12,0,12
1500000US360470286003,360470286003,"Block Group 3, Census Tract 286, Kings County, New York",301,77,22,25,54,56,13,20,24,29,0,12,0,12,16,25,0,12,29,25,48,63,48,55,12,20,20,32,0,12,15,24,0,12
1500000US360470286004,360470286004,"Block Group 4, Census Tract 286, Kings County, New York",392,110,14,23,0,12,11,18,0,12,0,12,11,19,56,49,44,55,0,12,73,71,45,72,50,49,27,36,0,12,46,59,15,23
1500000US360470286005,360470286005,"Block Group 5, Census Tract 286, Kings County, New York",328,105,12,22,10,17,0,12,0,12,14,22,25,32,0,12,28,43,38,43,14,21,108,90,14,22,13,22,25,23,18,29,9,14
1500000US360470287001,360470287001,"Block Group 1, Census Tract 287, Kings County, New York",317,92,54,50,34,41,7,13,21,25,0,12,56,51,0,12,12,21,20,29,41,47,12,18,10,16,17,26,30,35,3,19,0,12
1500000US360470287002,360470287002,"Block Group 2, Census Tract 287, Kings County, New York",170,73,18,28,15,24,0,12,35,48,0,12,28,32,16,24,0,12,0,12,0,12,8,12,17,26,26,36,7,11,0,12,0,12
1500000US360470287003,360470287003,"Block Group 3, Census Tract 287, Kings County, New York",528,96,202,84,40,32,46,45,55,61,9,17,10,19,18,23,0,12,19,31,55,44,27,33,0,12,11,17,27,39,9,19,0,12
1500000US360470288001,360470288001,"Block Group 1, Census Tract 288, Kings County, New York",338,68,20,18,15,16,15,17,12,20,17,20,28,35,17,14,9,14,16,17,12,20,53,37,31,32,49,33,22,25,9,15,13,15
1500000US360470288002,360470288002,"Block Group 2, Census Tract 288, Kings County, New York",294,75,48,46,32,32,45,40,36,35,0,12,17,19,18,29,0,12,10,16,30,31,0,12,35,29,23,21,0,12,0,12,0,12
1500000US360470288003,360470288003,"Block Group 3, Census Tract 288, Kings County, New York",410,82,42,35,40,35,8,12,19,31,58,54,61,49,0,12,41,39,27,35,0,12,6,10,34,38,24,30,0,12,30,34,20,32
1500000US360470289001,360470289001,"Block Group 1, Census Tract 289, Kings County, New York",241,77,18,28,0,12,0,12,14,19,0,12,0,12,0,12,0,12,49,56,43,45,9,17,59,52,11,19,18,29,20,33,0,12
1500000US360470289002,360470289002,"Block Group 2, Census Tract 289, Kings County, New York",245,76,37,45,15,23,58,43,16,25,21,33,17,26,29,43,0,12,10,15,9,14,9,14,10,15,10,15,0,12,4,6,0,12
1500000US360470289003,360470289003,"Block Group 3, Census Tract 289, Kings County, New York",276,85,3,17,27,28,21,32,32,34,0,12,0,12,21,34,19,31,30,36,25,40,0,12,69,51,0,12,0,12,29,47,0,12
1500000US360470289004,360470289004,"Block Group 4, Census Tract 289, Kings County, New York",587,115,87,50,118,78,139,74,103,71,33,36,19,23,0,12,6,12,0,12,29,33,53,43,0,12,0,12,0,12,0,12,0,12
1500000US360470290001,360470290001,"Block Group 1, Census Tract 290, Kings County, New York",553,85,55,40,6,11,22,23,29,30,28,31,43,35,20,30,28,35,12,18,7,10,150,56,58,41,15,17,71,64,9,18,0,12
1500000US360470290002,360470290002,"Block Group 2, Census Tract 290, Kings County, New York",423,87,61,42,74,49,35,28,13,21,40,39,0,12,0,12,44,42,13,15,17,28,34,36,57,54,10,18,11,12,0,12,14,22
1500000US360470290003,360470290003,"Block Group 3, Census Tract 290, Kings County, New York",518,96,27,17,62,60,45,43,61,51,12,15,7,11,26,27,57,46,11,18,45,35,50,41,62,46,24,24,22,26,7,10,0,12
1500000US360470291001,360470291001,"Block Group 1, Census Tract 291, Kings County, New York",324,94,44,30,47,41,0,12,0,12,22,36,46,36,0,12,32,37,0,12,32,40,16,26,23,35,17,17,0,12,39,45,6,12
1500000US360470291002,360470291002,"Block Group 2, Census Tract 291, Kings County, New York",430,105,47,42,38,45,62,57,34,38,58,59,15,17,11,21,39,48,0,12,10,14,0,12,23,36,51,50,26,34,0,12,16,26
1500000US360470291003,360470291003,"Block Group 3, Census Tract 291, Kings County, New York",344,89,44,41,27,30,42,35,6,11,64,56,0,12,32,45,17,19,20,22,8,13,42,52,11,17,28,30,3,10,0,12,0,12
1500000US360470292000,360470292000,"Block Group 0, Census Tract 292, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470292001,360470292001,"Block Group 1, Census Tract 292, Kings County, New York",332,66,41,31,20,24,5,8,20,20,5,7,0,12,39,37,0,12,18,23,28,24,47,31,41,36,13,13,37,32,0,12,18,22
1500000US360470292002,360470292002,"Block Group 2, Census Tract 292, Kings County, New York",509,59,80,51,86,43,24,29,50,38,42,36,44,35,33,29,10,10,0,12,54,48,4,8,25,24,25,25,19,17,5,8,8,9
1500000US360470293001,360470293001,"Block Group 1, Census Tract 293, Kings County, New York",281,98,30,28,23,28,18,20,109,70,0,12,0,12,0,12,0,12,0,12,21,31,10,17,61,59,9,14,0,12,0,12,0,12
1500000US360470293002,360470293002,"Block Group 2, Census Tract 293, Kings County, New York",432,96,119,57,5,15,98,55,63,54,34,40,19,33,5,11,0,12,0,12,23,38,45,46,9,14,12,19,0,12,0,12,0,12
1500000US360470293003,360470293003,"Block Group 3, Census Tract 293, Kings County, New York",262,87,26,34,47,42,12,21,19,21,41,53,8,13,11,28,0,12,0,12,46,51,20,31,16,24,0,12,0,12,16,25,0,12
1500000US360470293004,360470293004,"Block Group 4, Census Tract 293, Kings County, New York",356,87,24,39,17,27,15,25,23,26,47,38,15,23,9,14,0,12,0,12,51,41,46,52,0,12,22,21,39,32,18,30,30,38
1500000US360470294000,360470294000,"Block Group 0, Census Tract 294, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470294001,360470294001,"Block Group 1, Census Tract 294, Kings County, New York",599,34,33,23,26,27,28,24,13,16,91,63,14,17,32,44,26,28,19,17,75,39,40,25,107,50,62,47,10,14,12,13,11,12
1500000US360470295001,360470295001,"Block Group 1, Census Tract 295, Kings County, New York",274,77,0,12,15,24,18,26,0,12,13,21,13,20,9,14,0,12,0,12,0,12,11,17,47,56,76,45,29,34,24,26,19,24
1500000US360470295002,360470295002,"Block Group 2, Census Tract 295, Kings County, New York",429,104,57,42,29,45,33,39,0,12,21,34,0,12,37,44,0,12,0,12,22,29,61,49,53,48,12,19,36,34,39,42,29,28
1500000US360470295003,360470295003,"Block Group 3, Census Tract 295, Kings County, New York",505,110,78,54,25,40,0,12,0,12,20,25,0,12,26,39,24,24,39,27,11,18,34,41,148,77,61,61,39,40,0,12,0,12
1500000US360470295004,360470295004,"Block Group 4, Census Tract 295, Kings County, New York",357,94,44,50,0,12,20,23,30,38,16,25,0,12,0,12,0,12,33,39,61,53,28,44,42,41,32,38,20,22,8,12,23,25
1500000US360470296001,360470296001,"Block Group 1, Census Tract 296, Kings County, New York",547,106,53,57,11,18,60,46,42,51,77,58,39,45,16,25,48,53,0,12,43,36,87,79,27,33,28,31,0,12,0,12,16,25
1500000US360470296002,360470296002,"Block Group 2, Census Tract 296, Kings County, New York",368,119,26,30,43,68,0,12,36,36,29,32,0,12,0,12,53,71,0,12,14,23,9,20,46,37,49,41,63,73,0,12,0,12
1500000US360470296003,360470296003,"Block Group 3, Census Tract 296, Kings County, New York",638,116,26,33,52,50,58,47,10,18,112,76,0,12,53,52,62,70,0,12,103,73,61,52,0,12,51,49,0,12,50,45,0,12
1500000US360470296004,360470296004,"Block Group 4, Census Tract 296, Kings County, New York",378,119,38,37,38,50,28,32,0,12,47,39,12,19,14,22,0,12,0,12,45,37,66,69,67,71,13,21,0,12,10,15,0,12
1500000US360470297001,360470297001,"Block Group 1, Census Tract 297, Kings County, New York",440,83,90,53,15,22,0,12,8,13,29,39,35,32,54,48,0,12,45,46,30,34,19,26,38,39,41,41,18,22,0,12,18,20
1500000US360470297002,360470297002,"Block Group 2, Census Tract 297, Kings County, New York",487,103,138,76,24,31,44,45,0,12,26,41,25,33,0,12,35,42,0,12,28,41,53,50,32,32,51,48,0,12,18,22,13,16
1500000US360470297003,360470297003,"Block Group 3, Census Tract 297, Kings County, New York",462,102,30,36,43,50,0,12,32,41,11,18,24,29,0,12,25,24,0,12,16,18,41,44,68,54,43,38,27,28,59,52,43,44
1500000US360470298001,360470298001,"Block Group 1, Census Tract 298, Kings County, New York",442,118,9,13,7,11,27,31,0,12,33,32,0,12,14,15,22,37,41,41,91,75,20,32,73,56,87,66,0,12,18,29,0,12
1500000US360470298002,360470298002,"Block Group 2, Census Tract 298, Kings County, New York",394,114,39,30,5,8,8,12,37,42,8,12,87,80,31,43,17,19,36,43,16,21,51,50,23,38,29,34,0,12,7,11,0,12
1500000US360470298003,360470298003,"Block Group 3, Census Tract 298, Kings County, New York",459,108,8,12,22,20,69,56,58,54,47,57,6,10,55,33,0,12,12,19,85,71,0,12,41,50,13,42,0,12,0,12,43,47
1500000US360470299001,360470299001,"Block Group 1, Census Tract 299, Kings County, New York",436,64,66,40,4,8,67,49,23,29,34,31,30,24,22,22,11,17,17,20,39,31,87,53,18,21,1,6,0,12,8,13,9,15
1500000US360470299002,360470299002,"Block Group 2, Census Tract 299, Kings County, New York",337,74,103,61,42,32,43,35,55,38,39,42,5,9,26,26,0,12,9,15,0,12,0,12,11,14,4,6,0,12,0,12,0,12
1500000US360470300001,360470300001,"Block Group 1, Census Tract 300, Kings County, New York",579,107,34,39,39,31,60,53,0,12,48,43,0,12,86,67,40,42,26,26,20,32,87,70,53,47,27,34,23,29,22,37,14,15
1500000US360470300002,360470300002,"Block Group 2, Census Tract 300, Kings County, New York",533,86,14,16,18,22,23,24,32,25,45,42,13,19,76,58,0,12,7,11,40,41,114,47,52,33,47,40,31,25,9,14,12,15
1500000US360470301001,360470301001,"Block Group 1, Census Tract 301, Kings County, New York",482,116,177,117,0,12,8,12,19,25,14,24,15,23,30,30,34,47,29,32,0,12,49,45,24,34,39,46,27,41,0,12,17,28
1500000US360470301002,360470301002,"Block Group 2, Census Tract 301, Kings County, New York",259,90,19,32,6,10,11,17,0,12,8,12,33,52,0,12,23,28,74,50,16,20,30,33,16,25,15,23,8,12,0,12,0,12
1500000US360470301003,360470301003,"Block Group 3, Census Tract 301, Kings County, New York",323,90,107,95,30,28,6,11,0,12,0,12,21,20,0,12,46,42,17,26,14,28,38,33,25,32,8,12,11,25,0,12,0,12
1500000US360470302001,360470302001,"Block Group 1, Census Tract 302, Kings County, New York",538,103,40,42,60,61,29,27,28,29,64,57,7,11,15,17,30,37,50,42,66,55,30,37,12,19,49,51,23,24,35,27,0,12
1500000US360470302002,360470302002,"Block Group 2, Census Tract 302, Kings County, New York",556,109,25,31,34,30,33,26,7,12,51,58,27,22,0,12,58,58,0,12,38,42,84,44,67,46,29,37,73,61,6,10,24,32
1500000US360470302003,360470302003,"Block Group 3, Census Tract 302, Kings County, New York",381,78,9,14,45,45,37,37,36,27,7,11,17,19,8,13,32,38,19,31,43,44,46,45,23,22,27,27,7,12,16,22,9,14
1500000US360470303001,360470303001,"Block Group 1, Census Tract 303, Kings County, New York",616,108,88,56,106,67,31,40,0,12,26,33,38,50,11,17,81,64,26,37,28,30,36,42,52,50,48,47,45,50,0,12,0,12
1500000US360470303002,360470303002,"Block Group 2, Census Tract 303, Kings County, New York",335,95,126,84,41,38,12,17,22,35,0,12,18,30,35,42,0,12,0,12,15,25,30,32,36,43,0,12,0,12,0,12,0,12
1500000US360470303003,360470303003,"Block Group 3, Census Tract 303, Kings County, New York",640,99,165,70,82,57,70,49,93,74,21,34,0,12,14,23,18,21,7,14,22,24,41,41,61,55,46,45,0,12,0,12,0,12
1500000US360470304000,360470304000,"Block Group 0, Census Tract 304, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470304001,360470304001,"Block Group 1, Census Tract 304, Kings County, New York",536,103,30,34,10,14,44,32,43,38,23,23,65,61,67,41,20,31,42,48,39,38,6,9,83,55,20,23,24,37,0,12,20,32
1500000US360470304002,360470304002,"Block Group 2, Census Tract 304, Kings County, New York",553,84,86,46,75,40,36,36,46,31,31,24,14,15,36,34,0,12,29,38,74,57,0,12,91,63,0,12,12,18,23,38,0,12
1500000US360470304003,360470304003,"Block Group 3, Census Tract 304, Kings County, New York",431,79,69,52,40,25,0,12,0,12,0,12,59,49,9,14,45,45,15,18,28,37,70,47,57,34,17,27,7,11,15,17,0,12
1500000US360470305001,360470305001,"Block Group 1, Census Tract 305, Kings County, New York",305,111,48,53,14,21,11,19,27,32,13,22,0,12,0,12,19,34,13,24,90,75,11,20,20,29,15,24,11,21,0,12,13,22
1500000US360470305002,360470305002,"Block Group 2, Census Tract 305, Kings County, New York",611,134,98,83,15,25,20,34,60,64,0,12,130,112,0,12,36,44,0,12,13,23,31,48,117,73,47,44,0,12,30,30,14,22
1500000US360470305003,360470305003,"Block Group 3, Census Tract 305, Kings County, New York",975,164,72,55,21,28,116,119,27,40,37,40,0,12,74,76,9,19,45,43,79,72,88,78,111,94,136,79,86,81,24,33,50,47
1500000US360470305004,360470305004,"Block Group 4, Census Tract 305, Kings County, New York",687,141,72,73,13,22,24,26,44,54,0,12,21,35,29,34,50,60,129,96,15,24,50,61,79,64,55,63,88,72,18,33,0,12
1500000US360470306001,360470306001,"Block Group 1, Census Tract 306, Kings County, New York",682,42,45,30,54,41,24,26,42,30,24,24,87,51,51,44,31,24,12,14,0,12,61,35,97,43,71,38,32,24,12,13,39,32
1500000US360470307001,360470307001,"Block Group 1, Census Tract 307, Kings County, New York",859,140,241,96,127,71,84,44,102,95,55,63,25,29,43,43,96,98,47,46,20,31,19,31,0,12,0,12,0,12,0,12,0,12
1500000US360470307002,360470307002,"Block Group 2, Census Tract 307, Kings County, New York",522,107,138,72,109,70,29,31,25,33,28,45,10,17,50,40,25,22,26,42,0,12,63,48,0,12,0,12,19,30,0,12,0,12
1500000US360470307003,360470307003,"Block Group 3, Census Tract 307, Kings County, New York",469,122,132,79,0,12,22,34,29,34,52,54,23,37,0,12,26,31,17,20,0,12,39,38,89,73,0,12,32,37,8,13,0,12
1500000US360470308001,360470308001,"Block Group 1, Census Tract 308, Kings County, New York",742,56,53,29,37,24,63,41,66,47,59,48,40,35,28,33,13,15,54,55,24,18,37,32,90,58,97,56,63,44,6,11,12,14
1500000US360470309001,360470309001,"Block Group 1, Census Tract 309, Kings County, New York",357,74,105,70,32,29,31,27,36,42,32,43,0,12,0,12,53,63,2,7,0,12,10,16,0,12,17,33,9,14,22,28,8,13
1500000US360470309002,360470309002,"Block Group 2, Census Tract 309, Kings County, New York",231,90,12,18,31,39,11,13,0,12,40,45,30,38,0,12,5,8,23,36,5,8,12,22,22,29,0,12,40,38,0,12,0,12
1500000US360470311001,360470311001,"Block Group 1, Census Tract 311, Kings County, New York",220,82,60,56,22,25,0,12,22,36,15,25,0,12,25,41,44,51,0,12,5,14,16,22,11,17,0,12,0,12,0,12,0,12
1500000US360470311002,360470311002,"Block Group 2, Census Tract 311, Kings County, New York",449,102,76,58,17,29,26,38,16,19,14,21,39,37,49,43,26,32,31,26,26,23,64,48,0,12,24,40,41,50,0,12,0,12
1500000US360470311003,360470311003,"Block Group 3, Census Tract 311, Kings County, New York",449,111,34,40,46,47,9,14,0,12,0,12,26,41,9,14,11,18,39,44,20,33,111,75,69,57,11,17,9,14,23,36,32,40
1500000US360470313001,360470313001,"Block Group 1, Census Tract 313, Kings County, New York",521,124,53,69,52,66,0,12,0,12,15,24,0,12,59,84,38,64,0,12,58,42,57,50,121,112,36,56,0,12,0,12,32,33
1500000US360470313002,360470313002,"Block Group 2, Census Tract 313, Kings County, New York",272,118,85,85,15,24,0,12,0,12,0,12,0,12,39,61,22,43,15,25,67,66,16,25,0,12,13,22,0,12,0,12,0,12
1500000US360470313003,360470313003,"Block Group 3, Census Tract 313, Kings County, New York",842,180,132,87,42,42,64,56,34,53,86,76,54,68,72,70,46,49,0,12,75,77,123,113,88,88,16,26,0,12,0,12,10,17
1500000US360470313004,360470313004,"Block Group 4, Census Tract 313, Kings County, New York",443,130,17,28,88,78,71,93,15,22,11,17,66,61,15,25,0,12,0,12,0,12,32,36,98,78,0,12,0,12,13,20,17,30
1500000US360470314000,360470314000,"Block Group 0, Census Tract 314, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470314001,360470314001,"Block Group 1, Census Tract 314, Kings County, New York",372,108,56,24,40,28,59,67,10,16,48,61,0,12,0,12,35,43,31,36,46,57,27,44,20,23,0,12,0,12,0,12,0,12
1500000US360470314002,360470314002,"Block Group 2, Census Tract 314, Kings County, New York",485,91,33,33,58,48,0,12,67,62,44,50,6,11,47,45,34,38,14,20,68,63,0,12,45,49,24,27,32,36,4,9,9,15
1500000US360470314003,360470314003,"Block Group 3, Census Tract 314, Kings County, New York",496,100,25,35,19,23,32,31,15,17,47,60,10,17,18,21,23,26,47,65,50,35,51,42,18,30,41,33,38,38,62,65,0,12
1500000US360470314004,360470314004,"Block Group 4, Census Tract 314, Kings County, New York",561,127,50,65,55,59,20,21,3,8,8,13,34,45,61,58,43,56,32,51,16,19,93,70,68,64,23,28,0,12,41,38,14,21
1500000US360470315001,360470315001,"Block Group 1, Census Tract 315, Kings County, New York",492,121,142,102,27,30,44,49,26,43,0,12,0,12,0,12,28,41,44,53,95,78,28,45,24,27,16,26,0,12,0,12,18,29
1500000US360470315002,360470315002,"Block Group 2, Census Tract 315, Kings County, New York",666,149,49,50,26,41,33,53,13,20,24,29,16,27,37,41,87,77,48,36,77,56,77,67,69,56,30,32,12,22,68,84,0,12
1500000US360470315003,360470315003,"Block Group 3, Census Tract 315, Kings County, New York",677,160,101,82,83,68,16,25,39,58,35,41,86,72,0,12,92,79,25,41,46,41,13,23,82,60,13,21,0,12,14,24,32,52
1500000US360470315004,360470315004,"Block Group 4, Census Tract 315, Kings County, New York",569,138,112,84,0,12,0,12,35,57,50,61,32,51,18,22,0,12,36,42,47,44,115,79,29,46,45,51,37,45,13,22,0,12
1500000US360470317011,360470317011,"Block Group 1, Census Tract 317.01, Kings County, New York",572,134,44,45,51,49,53,44,26,43,61,55,42,38,32,38,13,24,37,46,15,18,37,39,18,24,101,66,42,70,0,12,0,12
1500000US360470317012,360470317012,"Block Group 2, Census Tract 317.01, Kings County, New York",490,114,0,12,53,49,65,54,32,40,48,45,27,46,17,18,28,45,0,12,48,57,53,52,54,53,0,12,46,46,19,30,0,12
1500000US360470317013,360470317013,"Block Group 3, Census Tract 317.01, Kings County, New York",344,87,69,62,19,31,73,67,32,40,19,33,6,11,0,12,22,34,18,31,9,14,16,18,45,33,0,12,0,12,8,12,8,12
1500000US360470317021,360470317021,"Block Group 1, Census Tract 317.02, Kings County, New York",595,105,30,27,9,14,57,48,22,25,54,42,7,12,45,40,75,50,7,11,27,32,43,35,62,37,42,32,46,44,9,15,60,48
1500000US360470317022,360470317022,"Block Group 2, Census Tract 317.02, Kings County, New York",328,91,26,38,72,53,42,39,9,14,35,36,8,11,20,23,0,12,0,12,0,12,25,31,58,47,0,12,0,12,14,23,19,30
1500000US360470317023,360470317023,"Block Group 3, Census Tract 317.02, Kings County, New York",462,92,27,25,67,56,10,16,32,38,12,19,34,33,0,12,53,51,8,14,39,34,42,41,63,43,34,33,11,17,30,36,0,12
1500000US360470319001,360470319001,"Block Group 1, Census Tract 319, Kings County, New York",527,113,16,26,22,26,38,31,16,20,61,54,59,53,9,14,55,66,18,28,48,43,68,52,72,68,0,12,15,16,12,20,18,29
1500000US360470319002,360470319002,"Block Group 2, Census Tract 319, Kings County, New York",432,101,30,28,43,45,33,35,0,12,34,29,14,17,33,31,102,53,8,12,16,16,40,54,19,30,31,37,21,24,0,12,8,12
1500000US360470319003,360470319003,"Block Group 3, Census Tract 319, Kings County, New York",390,109,47,44,32,40,14,23,29,34,28,47,16,18,5,10,28,33,17,20,83,72,21,29,36,47,22,30,0,12,0,12,12,19
1500000US360470321001,360470321001,"Block Group 1, Census Tract 321, Kings County, New York",464,119,45,47,31,49,0,12,45,67,17,29,20,30,30,37,64,52,32,36,46,44,0,12,19,26,18,28,26,30,71,71,0,12
1500000US360470321002,360470321002,"Block Group 2, Census Tract 321, Kings County, New York",320,89,71,54,26,30,33,33,0,12,0,12,22,18,15,26,0,12,0,12,0,12,42,41,97,78,0,12,0,12,0,12,14,23
